"","상품군별","운영형태별","년월","매출액","년도","월"
"3123","패션용품 및 액세서리","On/Offline몰","2020_8","64810","2020","8"
"3124","스포츠·레저용품","계","2020_8","442966","2020","8"
"3125","스포츠·레저용품","Online몰","2020_8","382582","2020","8"
"3126","스포츠·레저용품","On/Offline몰","2020_8","60383","2020","8"
"3127","화장품","계","2020_8","1093832","2020","8"
"3128","화장품","Online몰","2020_8","353077","2020","8"
"3129","화장품","On/Offline몰","2020_8","740754","2020","8"
"3130","아동·유아용품","계","2020_8","392087","2020","8"
"3131","아동·유아용품","Online몰","2020_8","355633","2020","8"
"3132","아동·유아용품","On/Offline몰","2020_8","36454","2020","8"
"3133","음·식료품","계","2020_8","1719569","2020","8"
"3134","음·식료품","Online몰","2020_8","1232788","2020","8"
"3135","음·식료품","On/Offline몰","2020_8","486780","2020","8"
"3136","농축수산물","계","2020_8","512233","2020","8"
"3137","농축수산물","Online몰","2020_8","342383","2020","8"
"3138","농축수산물","On/Offline몰","2020_8","169851","2020","8"
"3139","생활용품","계","2020_8","1320080","2020","8"
"3140","생활용품","Online몰","2020_8","1071527","2020","8"
"3141","생활용품","On/Offline몰","2020_8","248553","2020","8"
"3142","자동차 및 자동차용품","계","2020_8","208842","2020","8"
"3143","자동차 및 자동차용품","Online몰","2020_8","144239","2020","8"
"3144","자동차 및 자동차용품","On/Offline몰","2020_8","64603","2020","8"
"3145","가구","계","2020_8","422509","2020","8"
"3146","가구","Online몰","2020_8","344528","2020","8"
"3147","가구","On/Offline몰","2020_8","77981","2020","8"
"3148","애완용품","계","2020_8","97146","2020","8"
"3149","애완용품","Online몰","2020_8","88362","2020","8"
"3150","애완용품","On/Offline몰","2020_8","8784","2020","8"
"3151","여행 및 교통서비스","계","2020_8","782643","2020","8"
"3152","여행 및 교통서비스","Online몰","2020_8","427619","2020","8"
"3153","여행 및 교통서비스","On/Offline몰","2020_8","355024","2020","8"
"3154","문화 및 레저서비스","계","2020_8","57049","2020","8"
"3155","문화 및 레저서비스","Online몰","2020_8","21665","2020","8"
"3156","문화 및 레저서비스","On/Offline몰","2020_8","35384","2020","8"
"3157","e쿠폰서비스","계","2020_8","395009","2020","8"
"3158","e쿠폰서비스","Online몰","2020_8","393531","2020","8"
"3159","e쿠폰서비스","On/Offline몰","2020_8","1478","2020","8"
"3160","음식서비스","계","2020_8","1704961","2020","8"
"3161","음식서비스","Online몰","2020_8","1613179","2020","8"
"3162","음식서비스","On/Offline몰","2020_8","91782","2020","8"
"3163","기타서비스","계","2020_8","188176","2020","8"
"3164","기타서비스","Online몰","2020_8","165299","2020","8"
"3165","기타서비스","On/Offline몰","2020_8","22877","2020","8"
"3166","기타","계","2020_8","476691","2020","8"
"3167","기타","Online몰","2020_8","443699","2020","8"
"3168","기타","On/Offline몰","2020_8","32992","2020","8"
"3169","합계","계","2020_9","14376065","2020","9"
"3170","합계","Online몰","2020_9","10622377","2020","9"
"3171","합계","On/Offline몰","2020_9","3753688","2020","9"
"3172","컴퓨터 및 주변기기","계","2020_9","666728","2020","9"
"3173","컴퓨터 및 주변기기","Online몰","2020_9","512055","2020","9"
"3174","컴퓨터 및 주변기기","On/Offline몰","2020_9","154673","2020","9"
"3175","가전·전자·통신기기","계","2020_9","1553503","2020","9"
"3176","가전·전자·통신기기","Online몰","2020_9","1290915","2020","9"
"3177","가전·전자·통신기기","On/Offline몰","2020_9","262587","2020","9"
"3178","서적","계","2020_9","231233","2020","9"
"3179","서적","Online몰","2020_9","93053","2020","9"
"3180","서적","On/Offline몰","2020_9","138179","2020","9"
"3181","사무·문구","계","2020_9","96491","2020","9"
"3182","사무·문구","Online몰","2020_9","76361","2020","9"
"3183","사무·문구","On/Offline몰","2020_9","20131","2020","9"
"3184","의복","계","2020_9","1183622","2020","9"
"3185","의복","Online몰","2020_9","710953","2020","9"
"3186","의복","On/Offline몰","2020_9","472669","2020","9"
"3187","신발","계","2020_9","190269","2020","9"
"3188","신발","Online몰","2020_9","109868","2020","9"
"3189","신발","On/Offline몰","2020_9","80402","2020","9"
"3190","가방","계","2020_9","220242","2020","9"
"3191","가방","Online몰","2020_9","164495","2020","9"
"3192","가방","On/Offline몰","2020_9","55747","2020","9"
"3193","패션용품 및 액세서리","계","2020_9","169361","2020","9"
"3194","패션용품 및 액세서리","Online몰","2020_9","107479","2020","9"
"3195","패션용품 및 액세서리","On/Offline몰","2020_9","61882","2020","9"
"3196","스포츠·레저용품","계","2020_9","482321","2020","9"
"3197","스포츠·레저용품","Online몰","2020_9","422918","2020","9"
"3198","스포츠·레저용품","On/Offline몰","2020_9","59403","2020","9"
"3199","화장품","계","2020_9","1088050","2020","9"
"3200","화장품","Online몰","2020_9","376034","2020","9"
"3201","화장품","On/Offline몰","2020_9","712016","2020","9"
"3202","아동·유아용품","계","2020_9","405310","2020","9"
"3203","아동·유아용품","Online몰","2020_9","362657","2020","9"
"3204","아동·유아용품","On/Offline몰","2020_9","42653","2020","9"
"3205","음·식료품","계","2020_9","2119217","2020","9"
"3206","음·식료품","Online몰","2020_9","1560896","2020","9"
"3207","음·식료품","On/Offline몰","2020_9","558321","2020","9"
"3208","농축수산물","계","2020_9","736811","2020","9"
"3209","농축수산물","Online몰","2020_9","472639","2020","9"
"3210","농축수산물","On/Offline몰","2020_9","264172","2020","9"
"3211","생활용품","계","2020_9","1282774","2020","9"
"3212","생활용품","Online몰","2020_9","1022922","2020","9"
"3213","생활용품","On/Offline몰","2020_9","259852","2020","9"
"3214","자동차 및 자동차용품","계","2020_9","222740","2020","9"
"3215","자동차 및 자동차용품","Online몰","2020_9","148525","2020","9"
"3216","자동차 및 자동차용품","On/Offline몰","2020_9","74215","2020","9"
"3217","가구","계","2020_9","459738","2020","9"
"3218","가구","Online몰","2020_9","372778","2020","9"
"3219","가구","On/Offline몰","2020_9","86960","2020","9"
"3220","애완용품","계","2020_9","99890","2020","9"
"3221","애완용품","Online몰","2020_9","90703","2020","9"
"3222","애완용품","On/Offline몰","2020_9","9187","2020","9"
"3223","여행 및 교통서비스","계","2020_9","545942","2020","9"
"3224","여행 및 교통서비스","Online몰","2020_9","258495","2020","9"
"3225","여행 및 교통서비스","On/Offline몰","2020_9","287447","2020","9"
"3226","문화 및 레저서비스","계","2020_9","38413","2020","9"
"3227","문화 및 레저서비스","Online몰","2020_9","17381","2020","9"
"3228","문화 및 레저서비스","On/Offline몰","2020_9","21032","2020","9"
"3229","e쿠폰서비스","계","2020_9","433572","2020","9"
"3230","e쿠폰서비스","Online몰","2020_9","431172","2020","9"
"3231","e쿠폰서비스","On/Offline몰","2020_9","2400","2020","9"
"3232","음식서비스","계","2020_9","1617735","2020","9"
"3233","음식서비스","Online몰","2020_9","1552644","2020","9"
"3234","음식서비스","On/Offline몰","2020_9","65091","2020","9"
"3235","기타서비스","계","2020_9","143243","2020","9"
"3236","기타서비스","Online몰","2020_9","122706","2020","9"
"3237","기타서비스","On/Offline몰","2020_9","20537","2020","9"
"3238","기타","계","2020_9","388859","2020","9"
"3239","기타","Online몰","2020_9","344728","2020","9"
"3240","기타","On/Offline몰","2020_9","44131","2020","9"
"3241","합계","계","2020_10","14243512","2020","10"
"3242","합계","Online몰","2020_10","10493805","2020","10"
"3243","합계","On/Offline몰","2020_10","3749707","2020","10"
"3244","컴퓨터 및 주변기기","계","2020_10","589486","2020","10"
"3245","컴퓨터 및 주변기기","Online몰","2020_10","446269","2020","10"
"3246","컴퓨터 및 주변기기","On/Offline몰","2020_10","143217","2020","10"
"3247","가전·전자·통신기기","계","2020_10","1719845","2020","10"
"3248","가전·전자·통신기기","Online몰","2020_10","1382150","2020","10"
"3249","가전·전자·통신기기","On/Offline몰","2020_10","337696","2020","10"
"3250","서적","계","2020_10","181514","2020","10"
"3251","서적","Online몰","2020_10","76574","2020","10"
"3252","서적","On/Offline몰","2020_10","104940","2020","10"
"3253","사무·문구","계","2020_10","102014","2020","10"
"3254","사무·문구","Online몰","2020_10","80381","2020","10"
"3255","사무·문구","On/Offline몰","2020_10","21632","2020","10"
"3256","의복","계","2020_10","1629776","2020","10"
"3257","의복","Online몰","2020_10","975918","2020","10"
"3258","의복","On/Offline몰","2020_10","653858","2020","10"
"3259","신발","계","2020_10","220705","2020","10"
"3260","신발","Online몰","2020_10","127726","2020","10"
"3261","신발","On/Offline몰","2020_10","92979","2020","10"
"3262","가방","계","2020_10","231027","2020","10"
"3263","가방","Online몰","2020_10","176812","2020","10"
"3264","가방","On/Offline몰","2020_10","54215","2020","10"
"3265","패션용품 및 액세서리","계","2020_10","171883","2020","10"
"3266","패션용품 및 액세서리","Online몰","2020_10","109031","2020","10"
"3267","패션용품 및 액세서리","On/Offline몰","2020_10","62852","2020","10"
"3268","스포츠·레저용품","계","2020_10","589074","2020","10"
"3269","스포츠·레저용품","Online몰","2020_10","500798","2020","10"
"3270","스포츠·레저용품","On/Offline몰","2020_10","88276","2020","10"
"3271","화장품","계","2020_10","1041701","2020","10"
"3272","화장품","Online몰","2020_10","380537","2020","10"
"3273","화장품","On/Offline몰","2020_10","661165","2020","10"
"3274","아동·유아용품","계","2020_10","404769","2020","10"
"3275","아동·유아용품","Online몰","2020_10","361199","2020","10"
"3276","아동·유아용품","On/Offline몰","2020_10","43570","2020","10"
"3277","음·식료품","계","2020_10","1704630","2020","10"
"3278","음·식료품","Online몰","2020_10","1246279","2020","10"
"3279","음·식료품","On/Offline몰","2020_10","458351","2020","10"
"3280","농축수산물","계","2020_10","489595","2020","10"
"3281","농축수산물","Online몰","2020_10","330674","2020","10"
"3282","농축수산물","On/Offline몰","2020_10","158921","2020","10"
"3283","생활용품","계","2020_10","1226441","2020","10"
"3284","생활용품","Online몰","2020_10","985797","2020","10"
"3285","생활용품","On/Offline몰","2020_10","240644","2020","10"
"3286","자동차 및 자동차용품","계","2020_10","157470","2020","10"
"3287","자동차 및 자동차용품","Online몰","2020_10","138675","2020","10"
"3288","자동차 및 자동차용품","On/Offline몰","2020_10","18795","2020","10"
"3289","가구","계","2020_10","461445","2020","10"
"3290","가구","Online몰","2020_10","360351","2020","10"
"3291","가구","On/Offline몰","2020_10","101094","2020","10"
"3292","애완용품","계","2020_10","103364","2020","10"
"3293","애완용품","Online몰","2020_10","93515","2020","10"
"3294","애완용품","On/Offline몰","2020_10","9849","2020","10"
"3295","여행 및 교통서비스","계","2020_10","677959","2020","10"
"3296","여행 및 교통서비스","Online몰","2020_10","329910","2020","10"
"3297","여행 및 교통서비스","On/Offline몰","2020_10","348049","2020","10"
"3298","문화 및 레저서비스","계","2020_10","74490","2020","10"
"3299","문화 및 레저서비스","Online몰","2020_10","50317","2020","10"
"3300","문화 및 레저서비스","On/Offline몰","2020_10","24174","2020","10"
"3301","e쿠폰서비스","계","2020_10","384117","2020","10"
"3302","e쿠폰서비스","Online몰","2020_10","380356","2020","10"
"3303","e쿠폰서비스","On/Offline몰","2020_10","3761","2020","10"
"3304","음식서비스","계","2020_10","1557824","2020","10"
"3305","음식서비스","Online몰","2020_10","1505056","2020","10"
"3306","음식서비스","On/Offline몰","2020_10","52768","2020","10"
"3307","기타서비스","계","2020_10","154137","2020","10"
"3308","기타서비스","Online몰","2020_10","134318","2020","10"
"3309","기타서비스","On/Offline몰","2020_10","19819","2020","10"
"3310","기타","계","2020_10","370243","2020","10"
"3311","기타","Online몰","2020_10","321162","2020","10"
"3312","기타","On/Offline몰","2020_10","49081","2020","10"
"3313","합계","계","2020_11","15065463","2020","11"
"3314","합계","Online몰","2020_11","11007146","2020","11"
"3315","합계","On/Offline몰","2020_11","4058317","2020","11"
"3316","컴퓨터 및 주변기기","계","2020_11","666210","2020","11"
"3317","컴퓨터 및 주변기기","Online몰","2020_11","508363","2020","11"
"3318","컴퓨터 및 주변기기","On/Offline몰","2020_11","157847","2020","11"
"3319","가전·전자·통신기기","계","2020_11","1961797","2020","11"
"3320","가전·전자·통신기기","Online몰","2020_11","1562367","2020","11"
"3321","가전·전자·통신기기","On/Offline몰","2020_11","399429","2020","11"
"3322","서적","계","2020_11","197695","2020","11"
"3323","서적","Online몰","2020_11","84034","2020","11"
"3324","서적","On/Offline몰","2020_11","113661","2020","11"
"3325","사무·문구","계","2020_11","104789","2020","11"
"3326","사무·문구","Online몰","2020_11","81448","2020","11"
"3327","사무·문구","On/Offline몰","2020_11","23342","2020","11"
"3328","의복","계","2020_11","1815980","2020","11"
"3329","의복","Online몰","2020_11","1046351","2020","11"
