"","상품군별","범위별","년월","매출액","년도","월"
"3202","아동·유아용품","계","2017_4","293596","2017","4"
"3203","아동·유아용품","종합몰","2017_4","263196","2017","4"
"3204","아동·유아용품","전문몰","2017_4","30400","2017","4"
"3205","음·식료품","계","2017_4","652914","2017","4"
"3206","음·식료품","종합몰","2017_4","525220","2017","4"
"3207","음·식료품","전문몰","2017_4","127694","2017","4"
"3208","농축수산물","계","2017_4","176139","2017","4"
"3209","농축수산물","종합몰","2017_4","149718","2017","4"
"3210","농축수산물","전문몰","2017_4","26421","2017","4"
"3211","생활용품","계","2017_4","575323","2017","4"
"3212","생활용품","종합몰","2017_4","481074","2017","4"
"3213","생활용품","전문몰","2017_4","94249","2017","4"
"3214","자동차 및 자동차용품","계","2017_4","80513","2017","4"
"3215","자동차 및 자동차용품","종합몰","2017_4","72551","2017","4"
"3216","자동차 및 자동차용품","전문몰","2017_4","7962","2017","4"
"3217","가구","계","2017_4","206024","2017","4"
"3218","가구","종합몰","2017_4","171914","2017","4"
"3219","가구","전문몰","2017_4","34110","2017","4"
"3220","애완용품","계","2017_4","59383","2017","4"
"3221","애완용품","종합몰","2017_4","45178","2017","4"
"3222","애완용품","전문몰","2017_4","14205","2017","4"
"3223","여행 및 교통서비스","계","2017_4","1134841","2017","4"
"3224","여행 및 교통서비스","종합몰","2017_4","281224","2017","4"
"3225","여행 및 교통서비스","전문몰","2017_4","853617","2017","4"
"3226","문화 및 레저서비스","계","2017_4","119599","2017","4"
"3227","문화 및 레저서비스","종합몰","2017_4","76449","2017","4"
"3228","문화 및 레저서비스","전문몰","2017_4","43150","2017","4"
"3229","e쿠폰서비스","계","2017_4","84933","2017","4"
"3230","e쿠폰서비스","종합몰","2017_4","81337","2017","4"
"3231","e쿠폰서비스","전문몰","2017_4","3596","2017","4"
"3232","음식서비스","계","2017_4","196543","2017","4"
"3233","음식서비스","종합몰","2017_4","6973","2017","4"
"3234","음식서비스","전문몰","2017_4","189570","2017","4"
"3235","기타서비스","계","2017_4","53217","2017","4"
"3236","기타서비스","종합몰","2017_4","30009","2017","4"
"3237","기타서비스","전문몰","2017_4","23208","2017","4"
"3238","기타","계","2017_4","163064","2017","4"
"3239","기타","종합몰","2017_4","134148","2017","4"
"3240","기타","전문몰","2017_4","28916","2017","4"
"3241","합계","계","2017_3","7747011","2017","3"
"3242","합계","종합몰","2017_3","5180939","2017","3"
"3243","합계","전문몰","2017_3","2566072","2017","3"
"3244","컴퓨터 및 주변기기","계","2017_3","473351","2017","3"
"3245","컴퓨터 및 주변기기","종합몰","2017_3","322518","2017","3"
"3246","컴퓨터 및 주변기기","전문몰","2017_3","150833","2017","3"
"3247","가전·전자·통신기기","계","2017_3","667726","2017","3"
"3248","가전·전자·통신기기","종합몰","2017_3","597969","2017","3"
"3249","가전·전자·통신기기","전문몰","2017_3","69757","2017","3"
"3250","서적","계","2017_3","185571","2017","3"
"3251","서적","종합몰","2017_3","48851","2017","3"
"3252","서적","전문몰","2017_3","136720","2017","3"
"3253","사무·문구","계","2017_3","70006","2017","3"
"3254","사무·문구","종합몰","2017_3","45861","2017","3"
"3255","사무·문구","전문몰","2017_3","24145","2017","3"
"3256","의복","계","2017_3","1042742","2017","3"
"3257","의복","종합몰","2017_3","569404","2017","3"
"3258","의복","전문몰","2017_3","473338","2017","3"
"3259","신발","계","2017_3","153293","2017","3"
"3260","신발","종합몰","2017_3","114697","2017","3"
"3261","신발","전문몰","2017_3","38596","2017","3"
"3262","가방","계","2017_3","168660","2017","3"
"3263","가방","종합몰","2017_3","146182","2017","3"
"3264","가방","전문몰","2017_3","22478","2017","3"
"3265","패션용품 및 액세서리","계","2017_3","165677","2017","3"
"3266","패션용품 및 액세서리","종합몰","2017_3","136039","2017","3"
"3267","패션용품 및 액세서리","전문몰","2017_3","29638","2017","3"
"3268","스포츠·레저용품","계","2017_3","257361","2017","3"
"3269","스포츠·레저용품","종합몰","2017_3","208199","2017","3"
"3270","스포츠·레저용품","전문몰","2017_3","49162","2017","3"
"3271","화장품","계","2017_3","715294","2017","3"
"3272","화장품","종합몰","2017_3","609437","2017","3"
"3273","화장품","전문몰","2017_3","105857","2017","3"
"3274","아동·유아용품","계","2017_3","300200","2017","3"
"3275","아동·유아용품","종합몰","2017_3","273482","2017","3"
"3276","아동·유아용품","전문몰","2017_3","26718","2017","3"
"3277","음·식료품","계","2017_3","641671","2017","3"
"3278","음·식료품","종합몰","2017_3","512756","2017","3"
"3279","음·식료품","전문몰","2017_3","128915","2017","3"
"3280","농축수산물","계","2017_3","194150","2017","3"
"3281","농축수산물","종합몰","2017_3","168778","2017","3"
"3282","농축수산물","전문몰","2017_3","25372","2017","3"
"3283","생활용품","계","2017_3","619493","2017","3"
"3284","생활용품","종합몰","2017_3","518912","2017","3"
"3285","생활용품","전문몰","2017_3","100581","2017","3"
"3286","자동차 및 자동차용품","계","2017_3","81297","2017","3"
"3287","자동차 및 자동차용품","종합몰","2017_3","72947","2017","3"
"3288","자동차 및 자동차용품","전문몰","2017_3","8350","2017","3"
"3289","가구","계","2017_3","240688","2017","3"
"3290","가구","종합몰","2017_3","199984","2017","3"
"3291","가구","전문몰","2017_3","40704","2017","3"
"3292","애완용품","계","2017_3","65265","2017","3"
"3293","애완용품","종합몰","2017_3","50879","2017","3"
"3294","애완용품","전문몰","2017_3","14386","2017","3"
"3295","여행 및 교통서비스","계","2017_3","1072596","2017","3"
"3296","여행 및 교통서비스","종합몰","2017_3","241165","2017","3"
"3297","여행 및 교통서비스","전문몰","2017_3","831431","2017","3"
"3298","문화 및 레저서비스","계","2017_3","138133","2017","3"
"3299","문화 및 레저서비스","종합몰","2017_3","90719","2017","3"
"3300","문화 및 레저서비스","전문몰","2017_3","47414","2017","3"
"3301","e쿠폰서비스","계","2017_3","90149","2017","3"
"3302","e쿠폰서비스","종합몰","2017_3","86439","2017","3"
"3303","e쿠폰서비스","전문몰","2017_3","3710","2017","3"
"3304","음식서비스","계","2017_3","192095","2017","3"
"3305","음식서비스","종합몰","2017_3","5406","2017","3"
"3306","음식서비스","전문몰","2017_3","186689","2017","3"
"3307","기타서비스","계","2017_3","35946","2017","3"
"3308","기타서비스","종합몰","2017_3","14624","2017","3"
"3309","기타서비스","전문몰","2017_3","21322","2017","3"
"3310","기타","계","2017_3","175648","2017","3"
"3311","기타","종합몰","2017_3","145691","2017","3"
"3312","기타","전문몰","2017_3","29957","2017","3"
"3313","합계","계","2017_2","7148849","2017","2"
"3314","합계","종합몰","2017_2","4767941","2017","2"
"3315","합계","전문몰","2017_2","2380908","2017","2"
"3316","컴퓨터 및 주변기기","계","2017_2","475342","2017","2"
"3317","컴퓨터 및 주변기기","종합몰","2017_2","321703","2017","2"
"3318","컴퓨터 및 주변기기","전문몰","2017_2","153639","2017","2"
"3319","가전·전자·통신기기","계","2017_2","626874","2017","2"
"3320","가전·전자·통신기기","종합몰","2017_2","566014","2017","2"
"3321","가전·전자·통신기기","전문몰","2017_2","60860","2017","2"
"3322","서적","계","2017_2","154330","2017","2"
"3323","서적","종합몰","2017_2","41768","2017","2"
"3324","서적","전문몰","2017_2","112562","2017","2"
"3325","사무·문구","계","2017_2","60403","2017","2"
"3326","사무·문구","종합몰","2017_2","38316","2017","2"
"3327","사무·문구","전문몰","2017_2","22087","2017","2"
"3328","의복","계","2017_2","827672","2017","2"
"3329","의복","종합몰","2017_2","457902","2017","2"
"3330","의복","전문몰","2017_2","369770","2017","2"
"3331","신발","계","2017_2","118631","2017","2"
"3332","신발","종합몰","2017_2","85212","2017","2"
"3333","신발","전문몰","2017_2","33419","2017","2"
"3334","가방","계","2017_2","163204","2017","2"
"3335","가방","종합몰","2017_2","139641","2017","2"
"3336","가방","전문몰","2017_2","23563","2017","2"
"3337","패션용품 및 액세서리","계","2017_2","146885","2017","2"
"3338","패션용품 및 액세서리","종합몰","2017_2","118304","2017","2"
"3339","패션용품 및 액세서리","전문몰","2017_2","28581","2017","2"
"3340","스포츠·레저용품","계","2017_2","207110","2017","2"
"3341","스포츠·레저용품","종합몰","2017_2","167746","2017","2"
"3342","스포츠·레저용품","전문몰","2017_2","39364","2017","2"
"3343","화장품","계","2017_2","729228","2017","2"
"3344","화장품","종합몰","2017_2","615478","2017","2"
"3345","화장품","전문몰","2017_2","113750","2017","2"
"3346","아동·유아용품","계","2017_2","262204","2017","2"
"3347","아동·유아용품","종합몰","2017_2","237116","2017","2"
"3348","아동·유아용품","전문몰","2017_2","25088","2017","2"
"3349","음·식료품","계","2017_2","573082","2017","2"
"3350","음·식료품","종합몰","2017_2","459748","2017","2"
"3351","음·식료품","전문몰","2017_2","113334","2017","2"
"3352","농축수산물","계","2017_2","167546","2017","2"
"3353","농축수산물","종합몰","2017_2","144476","2017","2"
"3354","농축수산물","전문몰","2017_2","23070","2017","2"
"3355","생활용품","계","2017_2","607119","2017","2"
"3356","생활용품","종합몰","2017_2","514838","2017","2"
"3357","생활용품","전문몰","2017_2","92281","2017","2"
"3358","자동차 및 자동차용품","계","2017_2","76677","2017","2"
"3359","자동차 및 자동차용품","종합몰","2017_2","69152","2017","2"
"3360","자동차 및 자동차용품","전문몰","2017_2","7525","2017","2"
"3361","가구","계","2017_2","219176","2017","2"
"3362","가구","종합몰","2017_2","182747","2017","2"
"3363","가구","전문몰","2017_2","36429","2017","2"
"3364","애완용품","계","2017_2","62005","2017","2"
"3365","애완용품","종합몰","2017_2","48363","2017","2"
"3366","애완용품","전문몰","2017_2","13642","2017","2"
"3367","여행 및 교통서비스","계","2017_2","1110440","2017","2"
"3368","여행 및 교통서비스","종합몰","2017_2","272058","2017","2"
"3369","여행 및 교통서비스","전문몰","2017_2","838382","2017","2"
"3370","문화 및 레저서비스","계","2017_2","123892","2017","2"
"3371","문화 및 레저서비스","종합몰","2017_2","74093","2017","2"
"3372","문화 및 레저서비스","전문몰","2017_2","49799","2017","2"
"3373","e쿠폰서비스","계","2017_2","80796","2017","2"
"3374","e쿠폰서비스","종합몰","2017_2","77196","2017","2"
"3375","e쿠폰서비스","전문몰","2017_2","3600","2017","2"
"3376","음식서비스","계","2017_2","173924","2017","2"
"3377","음식서비스","종합몰","2017_2","5015","2017","2"
"3378","음식서비스","전문몰","2017_2","168909","2017","2"
"3379","기타서비스","계","2017_2","40733","2017","2"
"3380","기타서비스","종합몰","2017_2","16766","2017","2"
"3381","기타서비스","전문몰","2017_2","23967","2017","2"
"3382","기타","계","2017_2","141578","2017","2"
"3383","기타","종합몰","2017_2","114289","2017","2"
"3384","기타","전문몰","2017_2","27289","2017","2"
"3385","합계","계","2017_1","7310479","2017","1"
"3386","합계","종합몰","2017_1","4801433","2017","1"
"3387","합계","전문몰","2017_1","2509046","2017","1"
"3388","컴퓨터 및 주변기기","계","2017_1","422384","2017","1"
"3389","컴퓨터 및 주변기기","종합몰","2017_1","285375","2017","1"
"3390","컴퓨터 및 주변기기","전문몰","2017_1","137009","2017","1"
"3391","가전·전자·통신기기","계","2017_1","602122","2017","1"
"3392","가전·전자·통신기기","종합몰","2017_1","542475","2017","1"
"3393","가전·전자·통신기기","전문몰","2017_1","59647","2017","1"
"3394","서적","계","2017_1","151230","2017","1"
"3395","서적","종합몰","2017_1","42088","2017","1"
"3396","서적","전문몰","2017_1","109142","2017","1"
"3397","사무·문구","계","2017_1","53192","2017","1"
"3398","사무·문구","종합몰","2017_1","32882","2017","1"
"3399","사무·문구","전문몰","2017_1","20310","2017","1"
"3400","의복","계","2017_1","864515","2017","1"
"3401","의복","종합몰","2017_1","476916","2017","1"
"3402","의복","전문몰","2017_1","387599","2017","1"
"3403","신발","계","2017_1","103798","2017","1"
"3404","신발","종합몰","2017_1","73471","2017","1"
"3405","신발","전문몰","2017_1","30327","2017","1"
"3406","가방","계","2017_1","143643","2017","1"
"3407","가방","종합몰","2017_1","123077","2017","1"
"3408","가방","전문몰","2017_1","20566","2017","1"
